Date,Open,High,Low,Close,Adj Close,Volume
2012-01-06,5.492180,5.502010,5.298420,5.360380,3.204443,87839964
2012-01-09,5.388900,5.493160,5.316120,5.355460,3.201502,84799260
2012-01-10,5.436110,5.645610,5.431200,5.645610,3.374953,120926953
2012-01-11,5.634790,5.653480,5.558070,5.626920,3.363781,67460937
2012-01-12,5.635780,5.797080,5.578730,5.587580,3.340263,96905335
2012-01-13,5.665280,5.756750,5.591520,5.655450,3.380836,70599465
2012-01-16,5.507910,5.596430,5.491190,5.566930,3.399449,73624570
2012-01-17,5.635780,5.683970,5.535450,5.625940,3.435483,76502102
2012-01-18,5.635780,5.660360,5.500040,5.517750,3.369417,80418378
2012-01-19,5.566930,5.795110,5.546270,5.795110,3.538787,170904708
2012-01-20,5.781340,5.821670,5.700690,5.814780,3.550799,103624527
2012-01-23,5.808880,5.962320,5.754790,5.881660,3.591639,150033965
2012-01-24,5.812820,5.917070,5.801010,5.881660,3.591639,82927000
2012-01-25,5.901340,5.955430,5.786260,5.920020,3.615063,139497639
2012-01-26,5.921010,6.098050,5.921010,6.056740,3.698552,122525435
2012-01-27,5.999690,6.096080,5.961330,6.048870,3.693745,154203512
2012-01-30,5.981990,6.018380,5.842320,5.885600,3.594045,80840544
2012-01-31,5.943630,6.012480,5.822650,5.852160,3.573624,102939065
2012-02-01,5.916090,6.098050,5.890520,6.061660,3.701555,105423794
2012-02-02,6.034120,6.218040,6.034120,6.201320,3.786839,88833961
2012-02-03,6.206240,6.339020,6.161980,6.320330,3.859514,95332654
2012-02-06,6.284920,6.393110,6.226890,6.393110,3.903956,56326119
2012-02-07,6.386230,6.442290,6.254430,6.436390,3.930386,65704209
2012-02-08,6.447210,6.526880,6.409830,6.414750,3.917171,79373291
2012-02-09,6.393110,6.538680,6.392130,6.486550,3.961016,67173806
2012-02-10,6.422620,6.440320,6.277050,6.357710,3.882339,57262314
2012-02-13,6.423600,6.477700,6.373440,6.373440,3.891945,39847660
2012-02-14,6.315410,6.408850,6.286890,6.316400,3.857114,56632856
2012-02-15,6.390160,6.440320,6.300660,6.343940,3.873931,48751374
2012-02-16,6.246560,6.249510,6.033130,6.181650,3.774827,92092575
2012-02-17,6.278040,6.363610,6.262300,6.307540,3.851704,81507919
2012-02-20,6.383280,6.470810,6.366560,6.457040,3.942995,56369775
2012-02-21,6.470810,6.520980,6.344920,6.438360,3.931588,82681088
2012-02-22,6.461960,6.466880,6.249510,6.267220,3.827082,77322371
2012-02-23,6.263280,6.323280,6.131490,6.185580,3.777227,48124548
2012-02-24,6.225910,6.255420,6.099030,6.179680,3.773624,47586607
2012-02-27,6.119680,6.180670,6.060670,6.166900,3.765822,43982774
2012-02-28,6.186570,6.271150,6.092150,6.165910,3.765217,60231747
2012-02-29,6.195420,6.269190,6.071490,6.124600,3.739990,71483918
2012-03-01,6.098050,6.241650,6.051820,6.230830,3.804861,52428043
2012-03-02,6.245580,6.291810,6.207220,6.255420,3.819876,41330411
2012-03-05,6.196400,6.233780,6.108870,6.127550,3.741792,44090068
2012-03-06,6.108870,6.108870,5.853140,5.853140,3.574224,81536347
2012-03-07,5.855110,5.922970,5.759700,5.901340,3.603656,100238611
2012-03-08,5.980020,6.078380,5.906250,6.073460,3.708761,87740688
2012-03-09,6.078380,6.116730,5.968220,6.020350,3.676330,59603983
2012-03-12,6.042970,6.046900,5.860030,5.878710,3.589837,82565344
2012-03-13,5.940680,6.075420,5.921010,6.066570,3.704554,61454209
2012-03-14,6.147220,6.214110,6.062640,6.104930,3.727979,99131154
2012-03-15,6.129520,6.161980,6.048870,6.141320,3.750200,96995999
2012-03-16,6.164930,6.231810,6.078380,6.231810,3.805459,174942496
2012-03-19,6.225910,6.373440,6.195420,6.358690,3.882937,183678377
2012-03-20,6.312460,6.353770,6.236730,6.281970,3.836089,46901051
2012-03-21,6.310490,6.350820,6.059690,6.129520,3.742996,116964128
2012-03-22,6.077390,6.088210,5.934780,5.993790,3.660112,78469935
2012-03-23,6.011490,6.027230,5.842320,5.936740,3.625273,80829805
2012-03-26,5.950510,5.959370,5.753800,5.878710,3.589837,65105945
2012-03-27,5.937730,6.016410,5.779370,5.802000,3.542994,64701574
2012-03-28,5.793140,5.877730,5.657410,5.689870,3.474523,69324437
2012-03-29,5.678070,5.753800,5.562010,5.584630,3.410257,92555306
2012-03-30,5.641680,5.684950,5.543320,5.675120,3.465515,307561008
2012-04-02,5.702660,5.704620,5.500040,5.683970,3.470918,488452416
2012-04-03,5.676100,5.714460,5.459720,5.459720,3.333982,255382268
2012-04-04,5.458740,5.488240,5.292510,5.321040,3.249296,388089039
2012-04-05,5.331860,5.374150,5.215800,5.321040,3.249296,288095641
2012-04-10,5.321040,5.321040,5.095800,5.114490,3.123167,103222091
2012-04-11,5.144000,5.271860,5.104660,5.215800,3.185031,96578285
2012-04-12,5.276780,5.276780,5.046630,5.144000,3.141186,199893509
2012-04-13,5.030890,5.045640,4.780080,4.780080,3.049374,159010364
2012-04-16,4.794840,4.874500,4.671890,4.749590,3.029925,115064418
2012-04-17,4.723040,4.938430,4.721070,4.927620,3.143496,111736342
2012-04-18,4.937450,4.937450,4.721070,4.728940,3.016751,168430133
2012-04-19,4.797790,4.806640,4.537140,4.560750,2.909457,155224176
2012-04-20,4.612880,4.707300,4.497800,4.671890,2.980357,243720573
2012-04-23,4.646320,4.656150,4.514520,4.600090,2.934553,133282316
2012-04-24,4.575500,4.729920,4.553860,4.729920,3.017376,100250423
2012-04-25,4.760410,4.946300,4.731890,4.835160,3.084513,129313241
2012-04-26,4.898110,4.903030,4.580420,4.671890,2.980357,143385602
2012-04-27,4.514520,4.798770,4.455510,4.760410,3.036828,115609757
2012-04-30,4.802700,4.845980,4.640420,4.642380,2.961532,60560870
2012-05-02,4.642380,4.739760,4.417150,4.488950,2.863654,123032192
2012-05-03,4.524360,4.633530,4.465340,4.504690,2.873695,119595756
2012-05-04,4.494850,4.690580,4.446660,4.603040,2.936436,80903875
2012-05-07,4.495830,4.834180,4.485020,4.819420,3.074472,80945338
2012-05-08,4.785000,4.917780,4.733850,4.782050,3.050632,71228966
2012-05-09,4.780080,4.809590,4.496820,4.565670,2.912596,174761599
2012-05-10,4.671890,4.861720,4.586320,4.839100,3.087026,92502494
2012-05-11,4.759430,4.839100,4.573540,4.790900,3.056278,103248084
2012-05-14,4.685660,4.720080,4.573540,4.645330,2.963414,70549784
2012-05-15,4.671890,4.714180,4.480100,4.527310,2.888124,82580715
2012-05-16,4.458460,4.611890,4.406330,4.445670,2.836044,144578312
